datetime,ret_strategy,trade_cost,ret_net,equity,turnover
2024-01-01 00:24:00,0.0004160661795216125,-0.0,0.0004160661795216125,0.9970339203857776,0.0
2024-01-01 00:25:00,-0.0007561153825308975,-0.0,-0.0007561153825308975,0.9962800477016689,0.0
2024-01-01 00:26:00,0.0012589829459553892,-0.0,0.0012589829459553892,0.9975343472911208,0.0
2024-01-01 00:27:00,0.001405611698264364,-0.0,0.001405611698264364,0.9989364932390937,0.0
2024-01-01 00:28:00,0.0002818988631247965,-0.0,0.0002818988631247965,0.9992180923008717,0.0
2024-01-01 00:29:00,-0.0002079251138510374,-0.0,-0.0002079251138510374,0.9990103297652679,0.0
2024-01-01 00:30:00,0.0003783745909978764,-0.0,0.0003783745909978764,0.9993883298901954,0.0
2024-01-01 00:31:00,0.0005402240464725816,-0.0,0.0005402240464725816,0.9999282234977661,0.0
2024-01-01 00:32:00,0.0012497697050792844,-0.0,0.0012497697050792844,1.0011779034987474,0.0
2024-01-01 00:33:00,0.0006053718966023691,-0.0,0.0006053718966023691,1.0017839884650248,0.0
2024-01-01 00:34:00,-0.00035076801202788,-0.0,-0.00035076801202788,1.0014325946869096,0.0
2024-01-01 00:35:00,0.0009040648747439262,-0.0,0.0009040648747439262,1.0023379547201898,0.0
2024-01-01 00:36:00,-0.0006584995113417258,-0.0,-0.0006584995113417258,1.0016779156668074,0.0
2024-01-01 00:37:00,-0.0008896699964920374,-0.0,-0.0008896699964920374,1.0007867528790901,0.0
2024-01-01 00:38:00,0.00086151087316233,-0.0,0.00086151087316233,1.0016489415484124,0.0
2024-01-01 00:39:00,0.0004093746689569633,-0.0,0.0004093746689569633,1.00205899125227,0.0
2024-01-01 00:40:00,-0.00019785658982179877,-0.0,-0.00019785658982179877,1.0018607272774604,0.0
2024-01-01 00:41:00,-0.001481474174827524,-0.0,-0.001481474174827524,1.0003764964832251,0.0
2024-01-01 00:42:00,0.00019158049484424566,-0.0,0.00019158049484424566,1.0005681491074518,0.0
2024-01-01 00:43:00,0.0003032877103436582,-0.0,0.0003032877103436582,1.0008716091304375,0.0
2024-01-01 00:44:00,-0.00016498309175466686,-0.0,-0.00016498309175466686,1.0007064822379137,0.0
2024-01-01 00:45:00,0.0020160462743203933,-0.0,0.0020160462743203933,1.0027239528131178,0.0
2024-01-01 00:46:00,0.00038562713638479185,-0.0,0.00038562713638479185,1.0031106303796253,0.0
2024-01-01 00:47:00,0.0006551748594842977,-0.0,0.0006551748594842977,1.0037678432459316,0.0
2024-01-01 00:48:00,6.073902615089111e-06,-0.0,6.073902615089111e-06,1.0037739400340597,0.0
2024-01-01 00:49:00,0.00022040201323986208,-0.0,0.00022040201323986208,1.003995173831281,0.0
2024-01-01 00:50:00,-0.0004597454922146138,-0.0,-0.0004597454922146138,1.0035335915759067,0.0
2024-01-01 00:51:00,3.429878360095007e-05,-0.0,3.429878360095007e-05,1.0035680115574004,0.0
2024-01-01 00:52:00,-0.00047157891041182953,-0.0,-0.00047157891041182953,1.0030947500479859,0.0
2024-01-01 00:53:00,0.0006407297518797872,-0.0,0.0006407297518797872,1.003737462698296,0.0
2024-01-01 00:54:00,2.4734830398998042e-05,-0.0,2.4734830398998042e-05,1.003762289974201,0.0
2024-01-01 00:55:00,-0.0004628582368170764,-0.0,-0.0004628582368170764,1.00329769033048,0.0
2024-01-01 00:56:00,-0.0006703455365758004,-0.0,-0.0006703455365758004,1.0026251342019101,0.0
2024-01-01 00:57:00,0.000282638484983444,-0.0,0.000282638484983444,1.0029085146508472,0.0
2024-01-01 00:58:00,-0.0009468315226557888,-0.0,-0.0009468315226557888,1.0019589292548359,0.0
2024-01-01 00:59:00,-0.0003135993903509715,-0.0,-0.0003135993903509715,1.0016447155454649,0.0
2024-01-01 01:00:00,-2.4826163754987363e-05,-0.0,-2.4826163754987363e-05,1.0016198485497325,0.0
2024-01-01 01:01:00,-1.422313846644041e-05,-0.0,-1.422313846644041e-05,1.001605602371936,0.0
2024-01-01 01:02:00,-0.00047361789888156203,-0.0,-0.00047361789888156203,1.0011312240310326,0.0
2024-01-01 01:03:00,-0.0006983472798881563,-0.0,-0.0006983472798881563,1.0004320867639194,0.0
2024-01-01 01:04:00,0.0005762377116509398,-0.0,0.0005762377116509398,1.0010085734602583,0.0
2024-01-01 01:05:00,0.0006421154517300964,-0.0,0.0006421154517300964,1.0016513365325914,0.0
2024-01-01 01:06:00,0.0007710603589091702,-0.0,0.0007710603589091702,1.0024236701716402,0.0
2024-01-01 01:07:00,-0.0003764155431980054,-0.0,-0.0003764155431980054,1.002046342321318,0.0
2024-01-01 01:08:00,0.0004110266926909967,-0.0,0.0004110266926909967,1.0024582101153252,0.0
2024-01-01 01:09:00,-0.00045433394057964316,-0.0,-0.00045433394057964316,1.002002759326457,0.0
2024-01-01 01:10:00,-0.0008189544340853616,-0.0,-0.0008189544340853616,1.0011821647237409,0.0
2024-01-01 01:11:00,0.0010305308889693165,-0.0,0.0010305308889693165,1.002213913869974,0.0
2024-01-01 01:12:00,0.0012728581288492524,-0.0,0.0012728581288492524,1.0034895899970893,0.0
2024-01-01 01:13:00,-0.0008960203949070489,-0.0,-0.0008960203949070489,1.002590442858375,0.0
2024-01-01 01:14:00,0.0001697603631528044,-0.0,0.0001697603631528044,1.002760642976048,0.0
2024-01-01 01:15:00,-0.00035388977289096957,-0.0,-0.00035388977289096957,1.0024057762398413,0.0
2024-01-01 01:16:00,-0.000734230232618982,-0.0,-0.000734230232618982,1.001669779613574,0.0
2024-01-01 01:17:00,-0.0009775809289964688,-0.0,-0.0009775809289964688,1.0006905663398717,0.0
2024-01-01 01:18:00,-0.0009483190190112678,-0.0,-0.0009483190190112678,0.9997415924436664,0.0
2024-01-01 01:19:00,-0.00028677977872448857,-0.0,-0.00028677977872448857,0.9994548867710038,0.0
2024-01-01 01:20:00,-0.0014377577019438759,-0.0,-0.0014377577019438759,0.9980179128098033,0.0
2024-01-01 01:21:00,0.0006612513123988029,-0.0,0.0006612513123988029,0.9986778534644465,0.0
2024-01-01 01:22:00,7.958763582049944e-05,-0.0,7.958763582049944e-05,0.9987573358737499,0.0
2024-01-01 01:23:00,0.0005180604220481055,-0.0,0.0005180604220481055,0.9992747525206963,0.0
2024-01-01 01:24:00,-0.0006274223883283025,-0.0,-0.0006274223883283025,0.9986477851688736,0.0
2024-01-01 01:25:00,0.0007611435878811523,-0.0,0.0007611435878811523,0.9994078995271066,0.0
2024-01-01 01:26:00,0.0016572543445033672,-0.0,0.0016572543445033672,1.001064172610529,0.0
2024-01-01 01:27:00,0.00024036513464581466,-0.0,0.00024036513464581466,1.0013047935351675,0.0
2024-01-01 01:28:00,-0.00047241148458149196,-0.0,-0.00047241148458149196,1.000831765651135,0.0
2024-01-01 01:29:00,2.6530607412977858e-05,-0.0,2.6530607412977858e-05,1.000858318325796,0.0
2024-01-01 01:30:00,-0.000933503081242959,-0.0,-0.000933503081242959,0.9999240140017512,0.0
2024-01-01 01:31:00,0.0010017849905769038,-0.0,0.0010017849905769038,1.0009257228706958,0.0
2024-01-01 01:32:00,0.000763020761406108,-0.0,0.000763020761406108,1.0016894499778715,0.0
2024-01-01 01:33:00,0.0006638267428973887,-0.0,0.0006638267428973887,1.0023543982228449,0.0
2024-01-01 01:34:00,-0.0001810211552620844,-0.0,-0.0001810211552620844,1.0021729508716966,0.0
2024-01-01 01:35:00,-0.0009233447859919863,-0.0,-0.0009233447859919863,1.001247599702847,0.0
2024-01-01 01:36:00,-5.19925634854812e-05,-0.0,-5.19925634854812e-05,1.0011955422734549,0.0
2024-01-01 01:37:00,5.248394459672623e-05,-0.0,5.248394459672623e-05,1.001248088964826,0.0
2024-01-01 01:38:00,-0.00012551566678337123,-0.0,-0.00012551566678337123,1.0011224166433241,0.0
2024-01-01 01:39:00,0.000739352728156617,-0.0,0.000739352728156617,1.0018625992332881,0.0
2024-01-01 01:40:00,0.0007510328501240116,-0.0,0.0007510328501240116,1.002615030956623,0.0
2024-01-01 01:41:00,-0.001151947563241662,-0.0,-0.001151947563241662,1.0014600710148431,0.0
2024-01-01 01:42:00,-0.00048030096449497295,-0.0,-0.00048030096449497295,1.0009790687768316,0.0
2024-01-01 01:43:00,3.7873062937843205e-05,-0.0,3.7873062937843205e-05,1.0010169789201029,0.0
2024-01-01 01:44:00,-0.0003234409259528226,-0.0,-0.0003234409259528226,1.0006932090615466,0.0
2024-01-01 01:45:00,-2.9771094665009823e-05,-0.0,-2.9771094665009823e-05,1.000663417329289,0.0
2024-01-01 01:46:00,-3.098444748883544e-05,-0.0,-3.098444748883544e-05,1.0006324123261807,0.0
2024-01-01 01:47:00,0.000978061188276369,-0.0,0.000978061188276369,1.0016110920524084,0.0
2024-01-01 01:48:00,-0.0004158370647721066,-0.0,-0.0004158370647721066,1.0011945850358461,0.0
2024-01-01 01:49:00,0.001067698395926353,-0.0,0.001067698395926353,1.002263558888299,0.0
2024-01-01 01:50:00,0.0007811327861177997,-0.0,0.0007811327861177997,1.003046459814478,0.0
2024-01-01 01:51:00,0.0005120814497213688,-0.0,0.0005120814497213688,1.0035601012997575,0.0
2024-01-01 01:52:00,0.0003003179115259047,-0.0,0.0003003179115259047,1.0038614883734707,0.0
2024-01-01 01:53:00,-0.0003344818048164888,-0.0,-0.0003344818048164888,1.0035257149710537,0.0
2024-01-01 01:54:00,2.9013016266510316e-05,-0.0,2.9013016266510316e-05,1.003554830278946,0.0
2024-01-01 01:55:00,0.0008951096772478184,-0.0,0.0008951096772478184,1.0044531219191777,0.0
2024-01-01 01:56:00,-0.00013297252541177862,-0.0,-0.00013297252541177862,1.0043195572508983,0.0
2024-01-01 01:57:00,0.0007848329536616072,-0.0,0.0007848329536616072,1.0051077803354356,0.0
2024-01-01 01:58:00,0.00010614947663872831,-0.0,0.00010614947663872831,1.0052144720002838,0.0
2024-01-01 01:59:00,-0.0003211697122199597,-0.0,-0.0003211697122199597,1.004891627557592,0.0
2024-01-01 02:00:00,-0.0006582192094347072,-0.0,-0.0006582192094347072,1.0042301885849336,0.0
2024-01-01 02:01:00,0.0016934343032860566,-0.0,0.0016934343032860566,1.005930786434679,0.0
2024-01-01 02:02:00,7.940109362780667e-07,-0.0,7.940109362780667e-07,1.0059315851547246,0.0
2024-01-01 02:03:00,-0.00011042121994153664,-0.0,-0.00011042121994153664,1.005820508961914,0.0
2024-01-01 02:04:00,-0.0006491204005898421,-0.0,-0.0006491204005898421,1.0051676103502152,0.0
2024-01-01 02:05:00,0.00035117162417014347,-0.0,0.00035117162417014347,1.0055205966925052,0.0
2024-01-01 02:06:00,0.0011232514185399722,-0.0,0.0011232514185399722,1.0066500491291113,0.0
2024-01-01 02:07:00,-0.00029323037486728154,-0.0,-0.00029323037486728154,1.006354868757845,0.0
2024-01-01 02:08:00,-0.00037584092458764484,-0.0,-0.00037584092458764484,1.0059766394135077,0.0
2024-01-01 02:09:00,0.0004843236130823714,-0.0,0.0004843236130823714,1.0064638576541847,0.0
2024-01-01 02:10:00,2.9663083645881105e-05,-0.0,2.9663083645881105e-05,1.0064937124757807,0.0
2024-01-01 02:11:00,0.0005608287302205639,-0.0,0.0005608287302205639,1.0070581830665235,0.0
2024-01-01 02:12:00,0.0010219270042676198,-0.0,0.0010219270042676198,1.008087323018668,0.0
2024-01-01 02:13:00,0.0005699826705052313,-0.0,0.0005699826705052313,1.0086619153231446,0.0
2024-01-01 02:14:00,0.00013029925046170732,-0.0,0.00013029925046170732,1.0087933432146805,0.0
2024-01-01 02:15:00,-0.00010659453138500696,-0.0,-0.00010659453138500696,1.0086858113609962,0.0
2024-01-01 02:16:00,0.00023973541411420607,-0.0,0.00023973541411420607,1.008927629071694,0.0
2024-01-01 02:17:00,-0.0005314828494694113,-0.0,-0.0005314828494694113,1.0083914013404867,0.0
2024-01-01 02:18:00,-0.00019036835160829435,-0.0,-0.00019036835160829435,1.0081994355316375,0.0
2024-01-01 02:19:00,0.00027388342493439577,-0.0,0.00027388342493439577,1.008475564646058,0.0
2024-01-01 02:20:00,-0.0004862763236200274,-0.0,-0.0004862763236200274,1.0079851668560214,0.0
2024-01-01 02:21:00,0.0010718238173318406,-0.0,0.0010718238173318406,1.0090655493653746,0.0
2024-01-01 02:22:00,-0.0009066676171815002,-0.0,-0.0009066676171815002,1.0081506623081515,0.0
2024-01-01 02:23:00,0.0009095720761140846,-0.0,0.0009095720761140846,1.009067647999103,0.0
2024-01-01 02:24:00,-0.000897443653481822,-0.0,-0.000897443653481822,1.0081620666424722,0.0
2024-01-01 02:25:00,-0.0007112472698080352,-0.0,-0.0007112472698080352,1.0074450141250486,0.0
2024-01-01 02:26:00,0.0004476442176564177,-0.0,0.0004476442176564177,1.0078959910602285,0.0
2024-01-01 02:27:00,-2.2804259492748002e-05,-0.0,-2.2804259492748002e-05,1.0078730067385067,0.0
2024-01-01 02:28:00,0.0005808361613840463,-0.0,0.0005808361613840463,1.0084584158269032,0.0
2024-01-01 02:29:00,0.0008300498266494705,-0.0,0.0008300498266494705,1.0092954865601436,0.0
2024-01-01 02:30:00,-0.001219139209887643,-0.0,-0.001219139209887643,1.0080650148581154,0.0
2024-01-01 02:31:00,-0.0006988748315193694,-0.0,-0.0006988748315193694,1.0073605035906958,0.0
2024-01-01 02:32:00,0.00019815367410680462,-0.0,0.00019815367410680462,1.0075601157756324,0.0
2024-01-01 02:33:00,0.00021242463925325028,-0.0,0.00021242463925325028,1.007774146369752,0.0
2024-01-01 02:34:00,0.00048342466436457343,-0.0,0.00048342466436457343,1.008261329248216,0.0
2024-01-01 02:35:00,-0.0013398096516856195,-0.0,-0.0013398096516856195,1.006910450987868,0.0
2024-01-01 02:36:00,0.0005079789838448034,-0.0,0.0005079789838448034,1.0074219403355835,0.0
2024-01-01 02:37:00,-1.7627867181457813e-05,-0.0,-1.7627867181457813e-05,1.0074041816354236,0.0
2024-01-01 02:38:00,-8.948113492635024e-05,-0.0,-8.948113492635024e-05,1.0073140379659213,0.0
2024-01-01 02:39:00,0.00016015496111665417,-0.0,0.00016015496111665417,1.007475364306504,0.0
2024-01-01 02:40:00,0.000273614812030587,-0.0,0.000273614812030587,1.007751024488934,0.0
2024-01-01 02:41:00,0.0005063386504942091,-0.0,0.0005063386504942091,1.008261287782708,0.0
2024-01-01 02:42:00,0.0018008189805405195,-0.0,0.0018008189805405195,1.0100769838470913,0.0
2024-01-01 02:43:00,-0.0006701712440327912,-0.0,-0.0006701712440327912,1.0094000592982577,0.0
2024-01-01 02:44:00,-0.00041184458191972917,-0.0,-0.00041184458191972917,1.0089843433528463,0.0
2024-01-01 02:45:00,0.0012295864627682729,-0.0,0.0012295864627682729,1.010224976842578,0.0
2024-01-01 02:46:00,-0.0005700559320795384,-0.0,-0.0005700559320795384,1.0096490921017938,0.0
2024-01-01 02:47:00,0.0005867114802314832,-0.0,0.0005867114802314832,1.010241464815135,0.0
2024-01-01 02:48:00,-0.00027271061816930287,-0.0,-0.00027271061816930287,1.009965961240765,0.0
2024-01-01 02:49:00,-0.0012079180925896882,-0.0,-0.0012079180925896882,1.0087460050832826,0.0
2024-01-01 02:50:00,0.0004058201900170033,-0.0,0.0004058201900170033,1.0091553745787445,0.0
2024-01-01 02:51:00,-0.00014577463458004258,-0.0,-0.00014577463458004258,1.0090082653227808,0.0
2024-01-01 02:52:00,-0.00117207401390923,-0.0,-0.00117207401390923,1.0078256329551765,0.0
2024-01-01 02:53:00,-0.0003320418180805529,-0.0,-0.0003320418180805529,1.0074909926997018,0.0
2024-01-01 02:54:00,-0.0002780883396825695,-0.0,-0.0002780883396825695,1.0072108212022968,0.0
2024-01-01 02:55:00,-0.00021661896546915083,-0.0,-0.00021661896546915083,1.0069926402361986,0.0
2024-01-01 02:56:00,0.00028256479630439646,-0.0,0.00028256479630439646,1.007277180906467,0.0
2024-01-01 02:57:00,0.00013873045175760712,-0.0,0.00013873045175760712,1.0074169209248192,0.0
2024-01-01 02:58:00,-0.00034218847621336757,-0.0,-0.00034218847621336757,1.0070721944637364,0.0
2024-01-01 02:59:00,-0.00030699698843561496,-0.0,-0.00030699698843561496,1.0067630263328988,0.0
2024-01-01 03:00:00,-6.521927941138816e-05,-0.0,-6.521927941138816e-05,1.0066973659737835,0.0
2024-01-01 03:01:00,-0.0009592191681729867,-0.0,-0.0009592191681729867,1.005731722563792,0.0
2024-01-01 03:02:00,-0.0001592520515503737,-0.0,-0.0001592520515503737,1.0055715577236646,0.0
2024-01-01 03:03:00,0.0005207829109676876,-0.0,0.0005207829109676876,1.0060952422066822,0.0
2024-01-01 03:04:00,5.3751031866278165e-05,-0.0,5.3751031866278165e-05,1.0061493208641066,0.0
2024-01-01 03:05:00,0.00011606697226174134,-0.0,0.00011606697226174134,1.0062661015694225,0.0
2024-01-01 03:06:00,0.0002857873265706412,-0.0,0.0002857873265706412,1.0065536796684087,0.0
2024-01-01 03:07:00,0.0003429105566945534,-0.0,0.0003429105566945534,1.0068988375510468,0.0
2024-01-01 03:08:00,0.0007674703120862381,-0.0,0.0007674703120862381,1.0076716025161414,0.0
2024-01-01 03:09:00,0.0005062300936300446,-0.0,0.0005062300936300446,1.0081817162058315,0.0
2024-01-01 03:10:00,0.0005401304683442243,-0.0,0.0005401304683442243,1.0087262658683818,0.0
2024-01-01 03:11:00,-0.0004148183620432122,-0.0,-0.0004148183620432122,1.0083078276910242,0.0
2024-01-01 03:12:00,-0.00019262564714395136,-0.0,-0.00019262564714395136,1.0081136017431949,0.0
2024-01-01 03:13:00,0.0005064784101768693,-0.0,0.0005064784101768693,1.0086241895174834,0.0
2024-01-01 03:14:00,-0.0008946767628184027,-0.0,-0.0008946767628184027,1.0077217968927057,0.0
2024-01-01 03:15:00,-0.0014556608766199686,-0.0,-0.0014556608766199686,1.0062548956984518,0.0
2024-01-01 03:16:00,-0.0009198284800085443,-0.0,-0.0009198284800085443,1.0053293137872403,0.0
2024-01-01 03:17:00,-0.0009821982340567081,-0.0,-0.0009821982340567081,1.004341881110593,0.0
2024-01-01 03:18:00,-0.000571191860014697,-0.0,-0.000571191860014697,1.003768209203431,0.0
2024-01-01 03:19:00,0.00032812012830429893,-0.0,0.00032812012830429893,1.0040975657570226,0.0
2024-01-01 03:20:00,-0.00014988578523827956,-0.0,-0.00014988578523827956,1.0039470658049232,0.0
2024-01-01 03:21:00,0.001275802093599343,-0.0,0.001275802093599343,1.00522790357334,0.0
2024-01-01 03:22:00,-0.0005587634101829608,-0.0,-0.0005587634101829608,1.0046662190019284,0.0
2024-01-01 03:23:00,-0.00020615955481090298,-0.0,-0.00020615955481090298,1.0044590974614855,0.0
2024-01-01 03:24:00,0.0007577115236323539,-0.0,0.0007577115236323539,1.0052201876946494,0.0
2024-01-01 03:25:00,7.19991213097293e-05,-0.0,7.19991213097293e-05,1.0052925626648863,0.0
2024-01-01 03:26:00,-4.781966184708164e-05,-0.0,-4.781966184708164e-05,1.0052444899144823,0.0
2024-01-01 03:27:00,-0.00027084873333205195,-0.0,-0.00027084873333205195,1.0049722207176999,0.0
2024-01-01 03:28:00,0.001309752478876991,-0.0,0.001309752478876991,1.0062884855749874,0.0
2024-01-01 03:29:00,0.00039023686453132367,-0.0,0.00039023686453132367,1.0066811764384123,0.0
2024-01-01 03:30:00,0.0007711345914335199,-0.0,0.0007711345914335199,1.0074574631161088,0.0
2024-01-01 03:31:00,-0.0013704072285156133,-0.0,-0.0013704072285156133,1.0060768361262324,0.0
2024-01-01 03:32:00,-0.0004998614524799327,-0.0,-0.0004998614524799327,1.00557393709762,0.0
2024-01-01 03:33:00,0.0010833560672576237,-0.0,0.0010833560672576237,1.0066633317234508,0.0
2024-01-01 03:34:00,0.000500893254438306,-0.0,0.000500893254438306,1.0071675625958014,0.0
2024-01-01 03:35:00,0.0007094449830987726,-0.0,0.0007094449830987726,1.007882092570225,0.0
2024-01-01 03:36:00,-0.0003716523466665289,-0.0,-0.0003716523466665289,1.007507510825358,0.0
2024-01-01 03:37:00,0.0010353199206202257,-0.0,0.0010353199206202257,1.0085506034214897,0.0
2024-01-01 03:38:00,0.0004642344423729794,-0.0,0.0004642344423729794,1.009018807348474,0.0
2024-01-01 03:39:00,-0.0005767630609794794,-0.0,-0.0005767630609794794,1.0084368425725618,0.0
2024-01-01 03:40:00,-0.00011130187855540319,-0.0,-0.00011130187855540319,1.0083246016575789,0.0
2024-01-01 03:41:00,0.00020862259652421056,-0.0,0.00020862259652421056,1.008534960954116,0.0
2024-01-01 03:42:00,-7.891417102395826e-05,-0.0,-7.891417102395826e-05,1.0084553732537236,0.0
2024-01-01 03:43:00,-0.0005586644036131294,-0.0,-0.0005586644036131294,1.0078919851340544,0.0
2024-01-01 03:44:00,-7.09438428779241e-05,-0.0,-7.09438428779241e-05,1.0078204814034233,0.0
2024-01-01 03:45:00,-0.00040876017292296174,-0.0,-0.00040876017292296174,1.0074085245291695,0.0
2024-01-01 03:46:00,0.0005422259763932513,-0.0,0.0005422259763932513,1.0079547676000091,0.0
2024-01-01 03:47:00,-0.00030210265853181095,-0.0,-0.00030210265853181095,1.0076502617850374,0.0
2024-01-01 03:48:00,0.0006487670594808037,-0.0,0.0006487670594808037,1.0083039920823607,0.0
2024-01-01 03:49:00,1.3177096763739016e-06,-0.0,1.3177096763739016e-06,1.0083053207342878,0.0
2024-01-01 03:50:00,0.0007832953776971685,-0.0,0.0007832953776971685,1.0090951216313264,0.0
2024-01-01 03:51:00,0.0004975891297416268,-0.0,0.0004975891297416268,1.0095972363947254,0.0
2024-01-01 03:52:00,-3.84030335665031e-06,-0.0,-3.84030335665031e-06,1.0095933592350697,0.0
2024-01-01 03:53:00,-7.04540260083597e-05,-0.0,-7.04540260083597e-05,1.0095222293182802,0.0
2024-01-01 03:54:00,9.864002194054367e-05,-0.0,9.864002194054367e-05,1.0096218086131294,0.0
2024-01-01 03:55:00,0.0008952315861341376,-0.0,0.0008952315861341376,1.0105256539462497,0.0
2024-01-01 03:56:00,0.00017428008690956176,-0.0,0.00017428008690956176,1.010701768445044,0.0
2024-01-01 03:57:00,0.0010474189082075869,-0.0,0.0010474189082075869,1.0117603965878719,0.0
2024-01-01 03:58:00,-0.0019512949041231575,-0.0,-0.0019512949041231575,1.0097861536818162,0.0
2024-01-01 03:59:00,0.00030586925736908466,-0.0,0.00030586925736908466,1.0100950162227447,0.0
2024-01-01 04:00:00,0.0006781407069313405,-0.0,0.0006781407069313405,1.0107800027711138,0.0
2024-01-01 04:01:00,-0.0004545788677939866,-0.0,-0.0004545788677939866,1.0103205235418653,0.0
2024-01-01 04:02:00,0.0008536591409634697,-0.0,0.0008536591409634697,1.0111829928920897,0.0
2024-01-01 04:03:00,-4.647764684451161e-05,-0.0,-4.647764684451161e-05,1.0111359954860508,0.0
2024-01-01 04:04:00,-0.000516936207325347,-0.0,-0.000516936207325347,1.0106133026794542,0.0
2024-01-01 04:05:00,-0.0013777485796877542,-0.0,-0.0013777485796877542,1.009220931637074,0.0
2024-01-01 04:06:00,-0.0004038321410351209,-0.0,-0.0004038321410351209,1.0088133757874735,0.0
2024-01-01 04:07:00,-0.0006898436535979213,-0.0,-0.0006898436535979213,1.0081174522825218,0.0
2024-01-01 04:08:00,-0.00020288037432036887,-0.0,-0.00020288037432036887,1.0079129250364438,0.0
2024-01-01 04:09:00,-0.0004315926332503217,-0.0,-0.0004315926332503217,1.0074779172430404,0.0
2024-01-01 04:10:00,0.0006452535681821248,-0.0,0.0006452535681821248,1.008127995964006,0.0
2024-01-01 04:11:00,5.886428884305239e-05,-0.0,5.886428884305239e-05,1.0081873387015512,0.0
2024-01-01 04:12:00,-0.0006454034008840925,-0.0,-0.0006454034008840925,1.007536651164425,0.0
2024-01-01 04:13:00,-0.00017155258729539824,-0.0,-0.00017155258729539824,1.0073638056451228,0.0
2024-01-01 04:14:00,0.0013226044822564065,-0.0,0.0013226044822564065,1.0086961495297317,0.0
2024-01-01 04:15:00,0.0005471060201152067,-0.0,0.0005471060201152067,1.0092480132656065,0.0
2024-01-01 04:16:00,-1.7535107397159688e-05,-0.0,-1.7535107397159688e-05,1.0092303159933036,0.0
2024-01-01 04:17:00,-0.0013903179209541205,-0.0,-0.0013903179209541205,1.007827164998608,0.0
2024-01-01 04:18:00,-0.0004682963677563601,-0.0,-0.0004682963677563601,1.007355203197913,0.0
2024-01-01 04:19:00,-0.0011308085412516933,-0.0,-0.0011308085412516933,1.0062160773300624,0.0
2024-01-01 04:20:00,-0.000722810522809092,-0.0,-0.000722810522809092,1.0054887737611484,0.0
2024-01-01 04:21:00,0.0009802703265439083,-0.0,0.0009802703265439083,1.0064744245697397,0.0
2024-01-01 04:22:00,5.696227470047832e-05,-0.0,5.696227470047832e-05,1.006531755642391,0.0
2024-01-01 04:23:00,-0.0010166675251159218,-0.0,-0.0010166675251159218,1.0055084474934313,0.0
2024-01-01 04:24:00,-6.5234799242475106e-06,-0.0,-6.5234799242475106e-06,1.0055018880792603,0.0
2024-01-01 04:25:00,-0.0006566818124831841,-0.0,-0.0006566818124831841,1.0048415932769412,0.0
2024-01-01 04:26:00,0.00044778848655580017,-0.0,0.00044778848655580017,1.005291549773223,0.0
2024-01-01 04:27:00,-0.0002529640055958793,-0.0,-0.0002529640055958793,1.0050372471960007,0.0
